stock_code,close_price,MA120,MA250,price_x1.1,filter_reason
300999,30.51,30.97,30.5,33.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002749,13.44,13.5,14.27,14.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600893,37.61,39.65,37.21,41.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300026,3.58,3.75,3.69,3.94,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605123,50.81,53.13,58.41,55.89,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002331,7.13,7.51,7.17,7.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601003,2.67,2.85,2.85,2.94,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603162,8.89,9.2,9.36,9.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600765,18.66,19.51,18.3,20.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002882,15.96,15.69,16.09,17.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605189,12.41,12.47,12.51,13.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301378,26.59,27.31,25.36,29.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600678,6.2,6.51,6.21,6.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000768,25.61,26.32,24.23,28.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002703,11.47,11.8,12.01,12.62,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002955,22.89,23.62,23.92,25.18,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301225,26.41,26.35,26.66,29.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
603316,4.4,4.76,4.64,4.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300810,17.59,19.31,17.89,19.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605365,14.95,15.09,15.84,16.45,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300130,21.09,21.46,20.47,23.2,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000591,4.39,4.67,4.83,4.83,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300516,32.4,33.53,30.13,35.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301418,32.39,34.76,36.77,35.63,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600372,11.37,12.19,11.94,12.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300008,4.37,4.6,4.17,4.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603569,6.99,7.35,8.03,7.69,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300160,5.24,5.26,5.11,5.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002907,12.22,13.16,13.35,13.44,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600771,17.41,18.73,21.02,19.15,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603137,10.4,10.59,10.89,11.44,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600057,6.06,5.77,6.19,6.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301131,34.59,33.96,35.28,38.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301519,12.97,13.13,14.3,14.27,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600026,12.95,13.32,14.24,14.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300605,11.22,11.71,10.95,12.34,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300322,12.92,12.96,10.87,14.21,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300647,6.02,6.46,5.61,6.62,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600028,6.0,6.46,6.17,6.6,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301075,17.99,19.41,19.0,19.79,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688078,24.84,25.58,25.78,27.32,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600552,11.12,11.81,11.11,12.23,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301529,29.08,32.13,31.69,31.99,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300126,5.13,5.18,5.09,5.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002261,17.09,17.5,15.16,18.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301515,17.94,18.72,19.83,19.73,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002493,8.54,9.17,9.69,9.39,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600262,17.93,18.39,17.36,19.72,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300513,8.53,8.76,8.78,9.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300983,16.18,17.15,17.21,17.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301180,14.47,14.8,14.38,15.92,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002690,14.46,14.64,15.94,15.91,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600690,27.18,27.84,26.8,29.9,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002401,14.43,15.37,15.65,15.87,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603488,7.62,8.25,8.14,8.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300428,16.08,16.85,17.54,17.69,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688299,13.54,14.73,13.04,14.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600992,13.54,15.4,14.45,14.89,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002302,5.92,6.57,6.21,6.51,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000505,5.92,6.06,6.05,6.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688198,106.52,111.13,110.63,117.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601992,1.69,1.68,1.71,1.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002908,8.45,8.52,8.74,9.29,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600969,5.91,6.19,5.86,6.5,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300648,21.93,22.11,20.53,24.12,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600861,17.69,17.6,17.87,19.46,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600594,3.36,3.57,3.81,3.7,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300352,5.04,5.14,4.62,5.54,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300747,18.46,18.28,18.86,20.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605151,15.93,16.07,16.04,17.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002410,10.89,11.91,11.81,11.98,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603823,9.21,9.57,9.25,10.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000933,18.38,16.91,18.46,20.22,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300434,8.35,8.4,8.44,9.19,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300110,3.34,3.51,3.46,3.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688630,58.35,59.87,61.6,64.19,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
003026,30.84,34.1,27.63,33.92,收盘价*1.1 >= MA250 且 收盘价 <= MA120
301408,10.83,11.34,11.61,11.91,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301211,17.48,17.91,17.22,19.23,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301036,39.83,40.21,29.88,43.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000722,9.12,9.56,9.47,10.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
003022,13.24,14.44,15.27,14.56,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002566,6.62,6.78,6.75,7.28,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000719,10.73,11.02,10.56,11.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002839,4.12,4.17,4.04,4.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002677,7.41,7.33,7.97,8.15,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300003,10.65,11.52,12.91,11.72,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002049,59.68,59.71,58.94,65.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603327,12.24,12.64,12.71,13.46,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000516,4.89,5.15,5.52,5.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002761,8.14,8.55,8.72,8.95,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002121,4.07,4.1,4.16,4.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600749,10.58,11.01,11.13,11.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000767,2.44,2.51,2.56,2.68,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603076,21.94,21.84,22.72,24.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
688609,9.75,10.38,10.22,10.73,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301306,34.12,38.15,35.82,37.53,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300331,20.3,20.4,18.71,22.33,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300075,15.42,15.89,15.31,16.96,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300534,8.1,8.64,8.28,8.91,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000630,3.24,3.29,3.45,3.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300971,20.24,20.34,19.45,22.26,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301277,13.73,14.06,13.52,15.1,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000987,6.46,6.52,5.96,7.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603000,21.79,21.59,22.47,23.97,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600597,8.07,8.36,8.45,8.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300284,9.68,9.79,8.13,10.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000078,2.42,2.57,2.49,2.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300541,11.29,11.36,10.47,12.42,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301393,39.48,41.56,43.5,43.43,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002078,13.66,13.61,13.8,15.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605111,32.92,32.93,29.93,36.21,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601965,16.86,17.38,17.88,18.55,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300801,15.24,15.54,14.97,16.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002080,12.03,11.97,13.18,13.23,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301528,38.47,41.57,45.5,42.32,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002976,20.8,22.22,23.1,22.88,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002821,74.35,75.05,78.69,81.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600613,6.39,6.49,6.28,7.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002588,7.17,7.26,6.88,7.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002732,15.13,15.23,15.82,16.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600020,3.98,4.02,3.78,4.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300519,12.72,13.26,12.58,13.99,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301072,19.01,20.07,20.59,20.91,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600966,4.75,4.75,5.07,5.23,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688051,18.94,19.9,19.82,20.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002548,3.94,4.02,4.21,4.33,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603886,13.39,13.59,14.61,14.73,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601228,3.15,3.32,3.24,3.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688536,87.31,95.24,97.41,96.04,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300144,8.65,8.85,9.28,9.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301320,14.94,15.05,15.01,16.43,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601233,11.78,12.04,13.12,12.96,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301272,32.98,34.39,37.15,36.28,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300435,10.99,11.46,12.0,12.09,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000935,14.13,14.19,14.36,15.54,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300719,16.47,18.34,16.73,18.12,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605218,21.94,22.39,20.09,24.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301348,24.25,26.27,29.81,26.68,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600704,4.68,4.82,4.56,5.15,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600674,15.6,17.34,17.02,17.16,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
001227,2.34,2.41,2.42,2.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688232,28.0,28.07,25.09,30.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600333,4.66,4.77,4.39,5.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300180,6.21,6.38,4.95,6.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300379,13.97,14.17,12.65,15.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300066,3.88,3.88,3.69,4.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603466,8.53,8.45,9.58,9.38,收盘价*1.1 >= MA120 且 收盘价 <= MA250
002555,14.69,15.11,15.26,16.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002521,9.27,9.97,10.21,10.2,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300447,12.35,13.12,12.67,13.59,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603727,11.55,11.33,12.16,12.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600834,7.7,8.02,7.53,8.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002101,11.55,11.7,11.69,12.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688265,23.09,23.88,24.76,25.4,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603123,7.69,7.84,7.59,8.46,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601012,14.61,16.04,17.25,16.07,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688580,26.87,27.12,29.51,29.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600252,2.3,2.41,2.34,2.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002873,9.19,9.43,10.0,10.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605069,6.89,7.23,7.11,7.58,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603679,12.22,13.48,12.57,13.44,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600158,7.6,7.76,7.95,8.36,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000156,6.84,6.94,6.84,7.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603968,9.1,9.54,10.29,10.01,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600121,3.79,3.83,3.68,4.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600110,3.78,3.74,3.95,4.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300294,28.7,31.55,31.06,31.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688234,53.35,55.33,53.34,58.69,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301133,21.78,22.24,22.2,23.96,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300500,9.73,11.22,10.7,10.7,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688695,28.44,31.16,,31.28,收盘价*1.1 >= MA120 且 收盘价 <= MA120
300074,3.74,3.95,3.8,4.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002985,21.69,21.73,23.69,23.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000756,14.94,15.67,15.8,16.43,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600512,2.24,2.26,2.18,2.46,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688710,33.57,,,36.93,
600230,10.44,10.57,10.64,11.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301617,47.65,,,52.41,
002256,2.23,2.25,2.09,2.45,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600469,5.94,6.11,5.82,6.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300905,25.24,27.57,25.17,27.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301052,25.2,25.12,25.3,27.72,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300717,14.07,14.47,14.15,15.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688539,23.68,24.02,25.71,26.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601658,5.18,5.2,4.89,5.7,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002724,5.18,5.01,5.22,5.7,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300101,16.97,18.01,16.79,18.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
003012,5.9,6.03,6.49,6.49,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603768,11.76,12.55,12.87,12.94,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688201,8.08,8.83,9.04,8.89,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
601766,7.32,7.83,7.19,8.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000762,20.47,21.18,21.36,22.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601339,5.11,5.13,5.13,5.62,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300663,16.04,16.96,13.75,17.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688066,18.19,19.08,20.38,20.01,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603909,8.72,8.49,8.97,9.59,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
688135,16.71,16.77,16.65,18.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688039,25.4,25.7,26.07,27.94,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601390,5.8,6.19,6.25,6.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603588,5.07,4.97,5.32,5.58,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301105,27.5,27.66,27.13,30.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000617,6.51,6.8,6.17,7.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000523,2.89,2.94,2.96,3.18,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301024,21.57,24.15,22.7,23.73,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
