Index,Stock Code
981,601168
982,688018
983,300540
984,603276
985,002939
986,603096
987,688041
988,002299
989,002563
990,300504
991,300414
992,001223
993,002413
994,600548
995,300651
996,301092
997,600642
998,300703
999,002923
1000,300053
1001,600776
1002,301362
1003,603683
1004,600730
1005,001311
1006,301371
1007,688522
1008,301262
1009,600517
1010,301025
1011,000700
1012,605099
1013,300464
1014,688270
1015,688253
1016,002363
1017,600703
1018,301026
1019,000913
1020,300054
1021,600267
1022,603810
1023,600301
1024,603229
1025,300351
1026,605003
1027,300512
1028,301212
1029,002858
1030,002355
1031,002708
1032,601001
1033,000712
1034,300932
1035,688333
1036,300292
1037,603016
1038,600033
1039,688186
1040,300658
1041,301281
1042,002398
1043,002896
1044,301198
1045,300629
1046,688370
1047,603013
1048,000719
1049,002185
1050,688036
1051,002675
1052,688455
1053,002136
1054,300349
1055,002897
1056,605319
1057,300374
1058,000581
1059,000788
1060,688328
1061,603093
1062,002778
1063,301215
1064,000688
1065,688592
1066,601377
1067,605151
1068,000333
1069,002961
1070,300946
1071,603533
1072,601919
1073,002023
1074,300564
1075,601869
1076,600783
1077,002955
1078,002577
1079,301023
1080,603530
1081,605180
1082,688291
1083,600833
1084,600060
1085,301009
1086,603365
1087,600335
1088,603297
1089,603373
1090,600075
1091,300501
1092,600682
1093,300899
1094,600613
1095,600531
1096,301225
1097,002625
1098,002803
1099,600887
1100,600846
1101,600382
1102,000001
1103,001210
1104,603698
1105,601398
1106,603380
1107,300888
1108,600563
1109,600989
1110,001234
1111,300385
1112,003031
1113,688485
1114,300405
1115,688458
1116,688015
1117,600363
1118,300371
1119,600252
1120,000758
1121,600118
1122,600988
1123,600775
1124,000636
1125,600714
1126,002444
1127,605288
1128,300815
1129,301332
1130,001259
1131,002144
1132,603237
1133,300698
1134,000651
1135,000767
1136,605259
1137,601801
1138,688362
1139,300150
1140,600815
1141,601225
1142,600576
1143,600584
1144,002301
1145,605005
1146,301279
1147,002125
1148,688401
1149,301028
1150,002909
1151,000058
1152,688318
1153,000728
1154,300743
1155,601198
1156,300241
1157,600855
1158,301002
1159,603035
1160,688305
1161,000920
1162,600176
1163,300994
1164,002276
1165,300508
1166,688610
1167,002231
1168,603655
1169,600909
1170,301233
1171,600071
1172,001269
1173,002835
1174,300343
1175,300327
1176,603610
1177,002698
1178,300434
1179,301043
1180,601567
1181,002668
1182,000559
1183,002967
1184,688388
1185,600996
1186,300214
1187,003008
1188,600111
1189,688296
1190,600455
1191,688022
1192,603681
1193,301063
1194,300459
1195,300701
1196,603855
1197,001238
1198,601137
1199,300617
1200,300886
1201,603355
1202,002213
1203,002222
1204,300665
1205,603677
1206,002706
1207,603808
1208,688021
1209,301022
1210,603178
1211,300507
1212,002850
1213,301217
1214,601328
1215,688285
1216,002162
1217,603025
1218,000951
1219,600262
1220,300838
1221,600592
1222,688110
1223,601818
1224,688056
1225,605168
1226,605128
1227,603307
1228,002166
1229,301566
1230,688609
1231,603163
1232,600218
1233,688426
1234,603351
1235,300373
1236,300424
1237,000627
1238,600637
1239,003019
1240,601608
1241,300324
1242,002948
1243,002852
1244,600016
1245,300705
1246,300930
1247,002682
1248,002145
1249,300854
1250,688599
1251,301029
1252,600745
1253,300648
1254,603296
1255,600459
1256,603798
1257,603325
1258,300583
1259,603058
1260,301081
1261,002863
1262,000657
1263,300804
1264,000701
1265,300747
1266,601956
1267,688419
1268,002984
1269,600319
1270,002792
1271,301196
1272,301149
1273,300055
1274,605050
1275,300681
1276,000166
1277,601058
1278,300132
1279,000570
1280,688248
1281,600860
1282,300631
1283,301150
1284,300407
1285,300964
1286,002337
1287,002111
1288,603299
1289,600343
1290,603012
1291,300364
1292,601500
1293,600232
1294,600497
1295,600409
1296,002882
1297,301155
1298,300625
1299,300397
1300,301170
1301,301129
1302,603102
1303,301359
1304,002443
1305,601609
1306,002438
1307,603218
1308,000531
1309,688391
1310,600644
1311,603727
1312,600918
1313,300921
1314,300988
1315,600866
1316,300279
1317,301280
1318,605001
1319,300339
1320,688386
1321,688585
1322,001376
1323,002566
1324,603556
1325,688070
1326,002454
1327,600906
1328,300296
1329,300786
1330,002544
1331,300782
1332,300176
1333,603321
1334,603004
1335,300035
1336,301003
1337,301192
1338,002605
1339,002925
1340,300999
1341,603320
1342,002673
1343,301338
1344,601921
1345,301027
1346,301189
1347,601838
1348,002579
1349,301265
1350,600419
1351,301300
1352,603909
1353,002580
1354,002158
1355,603998
1356,688396
1357,002533
1358,002731
1359,600562
1360,603995
1361,603656
1362,002860
1363,688593
1364,688216
1365,002296
1366,688432
1367,688689
1368,002963
1369,002465
1370,600054
1371,300978
1372,600648
1373,688173
1374,300134
1375,603165
1376,002997
1377,300943
1378,002818
1379,301006
1380,301261
1381,301228
1382,300514
1383,601811
1384,603583
1385,600346
1386,600980
1387,603989
1388,300398
1389,002962
1390,002351
1391,300950
1392,600265
1393,300445
1394,300847
1395,301305
1396,300384
1397,603131
1398,300793
1399,603068
1400,300834
1401,688172
1402,301295
1403,300567
1404,301112
1405,301309
1406,002362
1407,002876
1408,688478
1409,300724
1410,603416
1411,688720
1412,688697
1413,688669
1414,688148
1415,688129
1416,688128
1417,688119
1418,688092
1419,605118
1420,605111
1421,603757
1422,603709
1423,603558
1424,603551
1425,603458
1426,603329
1427,603289
1428,603277
1429,603201
1430,603161
1431,601997
1432,601990
1433,601988
1434,601916
1435,601678
1436,601555
1437,601368
1438,601163
1439,600908
1440,600877
1441,600874
1442,600864
1443,600782
1444,600770
1445,600738
1446,600725
1447,600704
1448,600667
1449,600561
1450,600518
1451,600491
1452,600490
1453,600478
1454,600456
1455,600435
1456,600369
1457,600368
1458,600222
1459,600082
1460,600066
1461,301395
1462,301298
1463,301127
1464,301037
1465,301019
1466,300995
1467,300926
1468,300883
1469,300798
1470,300797
1471,300716
1472,300669
1473,300557
1474,300375
1475,300319
1476,300303
1477,300211
1478,300145
1479,300105
1480,002980
1481,002969
1482,002926
1483,002839
1484,002817
1485,002648
1486,002635
1487,002616
1488,002545
1489,002516
1490,002500
1491,002429
1492,002427
1493,002391
1494,002343
1495,002332
1496,002273
1497,002239
1498,002108
1499,002107
1500,002106
1501,002104
1502,002083
1503,002081
1504,001331
1505,001323
1506,000959
1507,000931
1508,000928
1509,000524
1510,000025
1511,000019
1512,688325
1513,301353
1514,688589
1515,300763
1516,688012
1517,001368
1518,002993
1519,300720
1520,688010
1521,688711
1522,688257
1523,688151
1524,301318
1525,688005
1526,301109
1527,688299
1528,600137
1529,001316
1530,603170
1531,603239
1532,300455
1533,002655
1534,000063
1535,301088
1536,300417
1537,688279
1538,603519
1539,603182
1540,300092
1541,301131
1542,603303
1543,300885
1544,300390
1545,688577
1546,688234
1547,605333
1548,688627
1549,600739
1550,000901
1551,301181
1552,603181
1553,301030
1554,300800
1555,603501
1556,688679
1557,605228
1558,002079
1559,603160
1560,688181
1561,600769
1562,600183
1563,688300
1564,600737
1565,301020
1566,002006
1567,688395
1568,300929
1569,601577
1570,603706
1571,688081
1572,601939
1573,300873
1574,603755
1575,688578
1576,000623
1577,000792
1578,688367
1579,688334
1580,300265
1581,688648
1582,002064
1583,601825
1584,301188
1585,002836
1586,300207
1587,688199
1588,301190
1589,603022
1590,603073
1591,000713
1592,600015
1593,002291
1594,000731
1595,300494
1596,000983
1597,002851
1598,301158
1599,300957
1600,603155
1601,600210
1602,688535
1603,301222
1604,603999
1605,300819
1606,001336
1607,600509
1608,603685
1609,002483
1610,300572
1611,002114
1612,300114
1613,300951
1614,601169
1615,600784
1616,002161
1617,601133
1618,301345
1619,601886
1620,600392
1621,002442
1622,603260
1623,002066
1624,301100
1625,002988
1626,688696
1627,300386
1628,002931
1629,600764
1630,688718
1631,600269
1632,000557
1633,301321
1634,002209
1635,002480
1636,300664
1637,300882
1638,301319
1639,688548
1640,002889
1641,300155
1642,002492
1643,688280
1644,002491
1645,688203
1646,600926
1647,301132
1648,000060
1649,600099
1650,688079
1651,002238
1652,001296
1653,300986
1654,688517
1655,600879
1656,301282
1657,002758
1658,300230
1659,600149
1660,688677
1661,600101
1662,300227
1663,300043
1664,002258
1665,688510
1666,300131
1667,300900
1668,300236
1669,603535
1670,605268
1671,600834
1672,000561
1673,600814
1674,300611
1675,600158
1676,300270
1677,603811
1678,600802
1679,002241
1680,603726
1681,300945
1682,603080
1683,603931
1684,601890
1685,000605
1686,601689
1687,603153
1688,002707
1689,301069
1690,688259
1691,301373
1692,001332
1693,003816
1694,301148
1695,603353
1696,002097
1697,301199
1698,688350
1699,600686
1700,603060
1701,688303
1702,603586
1703,002078
1704,300354
1705,300909
1706,300739
1707,688682
1708,603986
1709,603733
1710,605358
1711,300263
1712,000612
1713,601999
1714,300581
1715,002989
1716,600241
1717,300535
1718,002779
1719,600936
1720,000987
1721,601969
1722,600135
1723,300457
1724,603217
1725,688597
1726,600816
1727,300180
1728,603933
1729,300610
1730,688101
1731,601619
1732,600822
1733,300623
1734,301128
1735,002842
1736,301577
1737,002434
1738,603338
1739,300067
1740,301200
1741,002428
1742,605167
1743,603408
1744,603192
1745,603703
1746,002612
1747,300193
1748,002712
1749,002565
1750,300686
1751,603861
1752,003010
1753,603790
1754,600688
1755,600256
1756,300112
1757,002008
1758,300670
1759,000791
1760,002958
1761,300802
1762,002705
1763,601963
1764,300726
1765,688330
1766,688403
1767,601788
1768,605086
1769,002098
1770,600109
1771,000554
1772,688557
1773,601298
1774,301125
1775,603615
1776,600482
1777,301004
1778,002877
1779,688219
1780,300613
1781,603728
1782,603136
1783,605178
1784,600818
1785,002911
1786,300239
1787,603893
1788,300283
1789,603315
1790,603006
1791,002617
1792,600299
1793,688261
1794,002278
1795,688543
1796,603169
1797,600366
1798,600105
1799,300160
1800,601208
1801,300993
1802,601658
1803,001219
1804,300174
1805,300787
1806,688150
1807,605208
1808,600273
1809,688093
1810,000026
1811,688237
1812,688323
1813,600751
1814,600901
1815,002696
1816,002512
1817,000628
1818,300019
1819,688167
1820,301050
1821,300553
1822,002916
1823,002806
1824,002286
1825,600259
1826,301138
1827,600894
1828,300335
1829,300295
1830,000967
1831,002568
1832,300649
1833,603221
1834,688049
1835,002891
1836,003018
1837,603305
1838,600854
1839,600735
1840,300626
1841,300877
1842,002198
1843,000957
1844,300032
1845,001222
1846,001268
1847,688267
1848,688636
1849,300991
1850,300596
1851,300762
1852,603611
1853,300774
1854,301107
1855,603922
1856,688182
1857,001333
1858,000599
1859,603115
1860,002040
1861,688620
1862,300221
1863,300200
1864,002688
1865,603898
1866,002562
1867,603729
1868,002476
1869,600639
1870,300342
1871,000709
1872,002224
1873,600812
1874,002807
1875,002096
1876,001225
1877,000544
1878,300087
1879,301219
1880,301045
1881,002613
1882,603577
1883,603360
1884,603100
1885,000726
1886,601099
1887,301083
1888,600787
1889,600795
1890,002759
1891,300462
1892,603618
1893,600143
1894,600729
1895,600284
1896,600731
1897,001218
1898,605196
1899,600110
1900,002307
1901,002383
1902,002389
1903,002866
1904,600668
1905,300650
1906,600063
1907,300592
1908,300310
1909,603002
1910,300839
1911,002676
1912,002539
1913,600796
1914,688208
1915,002324
1916,605255
1917,002249
1918,688309
1919,688377
1920,688531
1921,688111
1922,300222
1923,603290
1924,002160
1925,301218
1926,002847
1927,300692
1928,300690
1929,600919
1930,002738
1931,002662
1932,300400
1933,002556
1934,300162
1935,002034
1936,603839
1937,600821
1938,601187
1939,600768
1940,603912
1941,300985
1942,000571
1943,002319
1944,300141
1945,688099
1946,603885
1947,300889
1948,300219
1949,603011
1950,600897
1951,688233
1952,600746
1953,002772
1954,002654
1955,600758
1956,301077
1957,002534
1958,300963
1959,600928
1960,000565
1961,002488
1962,600654
1963,002402
1964,301366
1965,002472
1966,000685
1967,688088
1968,600959
1969,601009
1970,300545
1971,300992
1972,603323
1973,002194
1974,603107
1975,300225
1976,301105
1977,603601
1978,300072
1979,603063
1980,000638
1981,301355
1982,000761
1983,300931
1984,600051
1985,000007
1986,300749
1987,300115
1988,603680
1989,301312
1990,300224
1991,002365
1992,002957
1993,300866
1994,002947
1995,003025
1996,688733
1997,301296
1998,002871
1999,301303
2000,002138
2001,688190
2002,688519
2003,300820
2004,002981
2005,002334
2006,603833
2007,605006
2008,603130
2009,300679
2010,600983
2011,001260
2012,002946
2013,600390
2014,605588
2015,300767
2016,002725
2017,300252
2018,300466
2019,300433
2020,002576
2021,002927
2022,603191
2023,601121
2024,002578
2025,600808
2026,300906
2027,002972
2028,002546
2029,301578
2030,001338
2031,301390
2032,001317
2033,300843
2034,002409
2035,605388
2036,603506
2037,002228
2038,603587
2039,002255
2040,688533
2041,688095
2042,600444
2043,002838
2044,300011
2045,688265
2046,603328
2047,603983
2048,601077
2049,688420
2050,300218
2051,600754
2052,301223
2053,001299
2054,300949
2055,600558
2056,603324
2057,600064
2058,300281
2059,600551
2060,688596
2061,301360
2062,000750
2063,000963
2064,002339
2065,600736
2066,000659
2067,603637
2068,300644
2069,301503
2070,688529
2071,300164
2072,300033
2073,600108
2074,600248
2075,688379
2076,001208
2077,603203
2078,605169
2079,603633
2080,000793
2081,605100
2082,301056
2083,300821
2084,603527
2085,601860
2086,002679
2087,603612
2088,605337
2089,002658
2090,600019
2091,001230
2092,002522
2093,600226
2094,603848
2095,300825
2096,002791
2097,301389
2098,300939
2099,601518
2100,688408
2101,603797
2102,601339
2103,605020
2104,600198
2105,600493
2106,000652
2107,002461
2108,002481
2109,300446
2110,600895
2111,002375
2112,688055
2113,300441
2114,300223
2115,600097
2116,002535
2117,688556
2118,603385
2119,600710
2120,600356
2121,688472
2122,002014
2123,300972
2124,600538
2125,603183
2126,002497
2127,301082
2128,600169
2129,603489
2130,603906
2131,600694
2132,600626
2133,688107
2134,688518
2135,002801
2136,603173
2137,002233
2138,000655
2139,600353
2140,301369
2141,600088
2142,300566
2143,603176
2144,600292
2145,600302
2146,002639
2147,002404
2148,002263
2149,002077
2150,002215
2151,002073
2152,603900
2153,300518
2154,002082
2155,301135
2156,300070
2157,002903
2158,600515
2159,603877
2160,000670
2161,000563
2162,688665
2163,000541
2164,000755
2165,002633
2166,301099
2167,001278
2168,688175
2169,603125
2170,688469
2171,002186
2172,300880
2173,600526
2174,000737
2175,000551
2176,300808
2177,002887
2178,605286
2179,600523
2180,300903
2181,002440
2182,688400
2183,600237
2184,300259
2185,301191
2186,600235
2187,600177
2188,603908
2189,605303
2190,002538
2191,300409
2192,003027
2193,002796
2194,600883
2195,002367
2196,601918
2197,600623
2198,002651
2199,002274
2200,300061
2201,603967
2202,000962
2203,301356
2204,601156
2205,301499
2206,688521
2207,600759
2208,002142
2209,600596
2210,600827
2211,301317
2212,001328
2213,600300
2214,002330
2215,002135
2216,603306
2217,605567
2218,002996
2219,600155
2220,300706
2221,603214
2222,002205
2223,601528
2224,688508
2225,002978
2226,688484
2227,600433
2228,600520
2229,003036
2230,001231
2231,600422
2232,301260
2233,688571
2234,688352
2235,300275
2236,002999
2237,002105
2238,002753
2239,600810
2240,000056
2241,600418
2242,002559
2243,300425
2244,002121
2245,002001
2246,002998
2247,000949
2248,603332
2249,301113
2250,688646
2251,688087
2252,600507
2253,000572
2254,601128
2255,002029
2256,000601
2257,300120
2258,301068
2259,000590
2260,001202
2261,603696
2262,603066
2263,603920
2264,600638
2265,600641
2266,300920
2267,300715
2268,002830
2269,688628
2270,000055
2271,300056
2272,300615
2273,300618
2274,002338
2275,000543
2276,300976
2277,300473
2278,300157
2279,002936
2280,002540
2281,002849
2282,000507
2283,600635
2284,300444
2285,300195
2286,000523
2287,600141
2288,300709
2289,300748
2290,300777
2291,605378
2292,688617
2293,001288
2294,002318
2295,605580
2296,002084
2297,603081
2298,600278
2299,688616
2300,002245
2301,603111
2302,600495
2303,300672
2304,300346
2305,688365
2306,600990
2307,688667
2308,688479
2309,002378
2310,301102
2311,600826
2312,600156
2313,000727
2314,688345
2315,300916
2316,600184
2317,600202
2318,300234
2319,688084
2320,002479
2321,603220
2322,300109
2323,000600
2324,002167
2325,600096
2326,000558
2327,600104
2328,000510
2329,601798
2330,002165
2331,603020
2332,000637
2333,688050
2334,603980
2335,002456
2336,688550
2337,001380
2338,301101
2339,600010
2340,301055
2341,002148
2342,000593
2343,688456
2344,002295
2345,600215
2346,300004
2347,301329
2348,601898
2349,600207
2350,605318
2351,300795
2352,300228
2353,003015
2354,603616
2355,600506
2356,605500
2357,301568
2358,300435
2359,301066
2360,688737
2361,300640
2362,600179
2363,601002
2364,002086
2365,000519
2366,300722
2367,000548
2368,600862
2369,002570
2370,002386
2371,600829
2372,603737
2373,600171
2374,600035
2375,000955
2376,603339
2377,300005
2378,688595
2379,002416
2380,002134
2381,603067
2382,301121
2383,002489
2384,002026
2385,002206
2386,300403
2387,002506
2388,603045
2389,688772
2390,300269
2391,300474
2392,301008
2393,300170
2394,000917
2395,600429
2396,000900
2397,600609
2398,002057
2399,600689
2400,301429
2401,603041
2402,002420
2403,300543
2404,300136
2405,688693
2406,601456
2407,301071
2408,002041
2409,603991
2410,600684
2411,600272
2412,301252
2413,300423
2414,002379
2415,688045
2416,000985
2417,300503
2418,600757
2419,300576
2420,603399
2421,300666
2422,688251
2423,002615
2424,002774
2425,603040
2426,603516
2427,300897
2428,002869
2429,301377
2430,600540
2431,002184
2432,603121
2433,688025
2434,002061
2435,600006
2436,688125
2437,300927
2438,300370
2439,301141
2440,600817
2441,300831
2442,601880
2443,600157
2444,002885
2445,301012
2446,000786
2447,688373
2448,603036
2449,600581
2450,300408
2451,002009
2452,600577
2453,688601
2454,600882
2455,000958
2456,301428
2457,300848
2458,000635
2459,002312
2460,605389
2461,300620
2462,002697
2463,300956
2464,688209
2465,603317
2466,600616
2467,002469
2468,603697
2469,002661
2470,603238
2471,300243
2472,603196
2473,002182
2474,600676
2475,603585
2476,600425
2477,002825
2478,600283
2479,688002
2480,002945
2481,000553
2482,002050
2483,000910
2484,002196
2485,603958
2486,688307
2487,605155
2488,605300
2489,603052
2490,688552
2491,002982
2492,002775
2493,002743
2494,301032
2495,605081
2496,000678
