序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3121,000938,紫光股份,28.5,0.92,0.26,1785180.0,5138010545.72,4.0,29.5,28.37,28.95,28.24,1.47,6.24,38.65,6.03,81512276409.0,81512276409.0,0.04,0.07,5.2,2.41
3122,300910,瑞丰新材,48.29,0.92,0.44,21079.0,101264394.82,4.58,49.11,46.92,48.1,47.85,1.21,1.03,21.13,4.5,14090535961.0,9878293620.0,-0.21,-0.31,7.93,1.47
3123,688006,杭可科技,18.66,0.92,0.17,42882.0,79181570.0,3.79,18.8,18.1,18.42,18.49,1.28,0.71,22.48,2.13,11264522356.0,11264522356.0,-0.05,0.27,-6.14,4.48
3124,300153,科泰电源,16.49,0.92,0.15,327587.0,531303391.0,4.71,16.57,15.8,16.18,16.34,0.61,10.29,158.08,6.14,5276800000.0,5249263646.0,0.12,0.0,101.84,4.17
3125,601162,天风证券,4.4,0.92,0.04,3112273.0,1364192831.0,2.06,4.43,4.34,4.37,4.36,0.94,3.59,-53.31,1.65,38129332842.0,38129332842.0,0.0,0.23,-27.03,-1.79
3126,300719,安达维尔,17.6,0.92,0.16,58387.0,102347895.38,1.66,17.7,17.41,17.45,17.44,1.0,3.25,635.66,4.29,4482657520.0,3161314323.0,0.06,0.06,-19.93,-1.73
3127,688282,*ST导航,34.2,0.91,0.31,6900.0,23572252.0,3.3,34.81,33.69,33.88,33.89,1.49,1.89,-68.22,2.4,3009600000.0,1248984000.0,0.68,0.41,21.97,10.68
3128,301132,满坤科技,28.73,0.91,0.26,31101.0,88469593.81,2.04,28.73,28.15,28.49,28.47,1.12,6.76,44.52,2.43,4254517934.0,1322015604.0,0.03,0.14,-8.5,4.47
3129,301148,嘉戎技术,18.79,0.91,0.17,8670.0,16195952.0,1.66,18.81,18.5,18.68,18.62,0.98,2.25,31.27,1.25,2188980133.0,723209813.0,-0.11,0.0,-8.12,2.68
3130,600995,南网储能,9.97,0.91,0.09,99257.0,99219537.0,2.33,10.14,9.91,10.0,9.88,1.28,0.89,22.87,1.48,31864177876.0,11057743381.0,-0.1,0.1,-14.49,-1.48
3131,300342,天银机电,17.73,0.91,0.16,146092.0,258350856.73,2.11,17.82,17.45,17.61,17.57,0.89,3.5,102.24,4.91,7535872553.0,7406680639.0,0.0,0.0,-11.13,9.24
3132,603043,广州酒家,15.52,0.91,0.14,55207.0,85351671.0,1.37,15.55,15.34,15.41,15.38,1.48,0.97,14.78,2.3,8827322894.0,8827322894.0,0.0,0.0,-10.24,-6.67
3133,688167,炬光科技,74.31,0.91,0.67,40009.0,294904749.0,2.77,74.6,72.56,73.01,73.64,0.82,4.43,-97.25,2.93,6714900093.0,6714900093.0,-0.05,0.54,-4.85,16.66
3134,300068,南都电源,15.53,0.91,0.14,390713.0,602218048.75,2.4,15.57,15.2,15.39,15.39,0.7,4.57,42.36,2.56,13946558995.0,13281112938.0,0.0,0.06,-28.0,-3.78
3135,836871,派特尔,16.66,0.91,0.15,104978.0,166429147.58,8.84,16.66,15.2,15.8,16.51,3.28,26.13,38.32,4.83,1287145203.0,669243312.0,0.0,0.97,15.21,49.95
3136,600480,凌云股份,14.44,0.91,0.13,517183.0,748302525.0,4.82,14.88,14.19,14.35,14.31,0.9,5.64,20.34,1.84,13577885936.0,13240980520.0,-0.28,-0.14,43.11,33.58
3137,600805,悦达投资,4.46,0.9,0.04,66158.0,29426078.0,1.13,4.47,4.42,4.43,4.42,0.96,0.78,113.21,0.86,3794989443.0,3792228141.0,0.0,0.22,-8.04,0.68
3138,002885,京泉华,13.4,0.9,0.12,94328.0,125704847.02,1.36,13.4,13.22,13.25,13.28,0.89,4.06,64.54,2.55,3643549981.0,3115326148.0,0.15,0.3,-10.01,-5.96
3139,002242,九阳股份,10.05,0.9,0.09,50337.0,50349789.2,1.1,10.06,9.95,9.96,9.96,1.09,0.66,58.96,2.23,7708520850.0,7695342285.0,0.0,0.1,-13.06,-2.99
3140,301292,海科新源,13.42,0.9,0.12,16106.0,21448701.0,2.11,13.44,13.16,13.22,13.3,1.13,1.89,-10.5,1.03,2989919341.0,1142309810.0,0.0,0.0,-16.39,2.6
3141,001298,好上好,25.75,0.9,0.23,55736.0,142581948.7,1.84,25.75,25.28,25.52,25.52,1.03,5.24,130.43,3.39,5271397860.0,2736353105.0,0.0,0.0,-12.44,2.79
3142,600051,宁波联合,6.72,0.9,0.06,26241.0,17603443.0,1.8,6.74,6.62,6.66,6.66,0.91,0.84,28.47,0.63,2089113600.0,2089113600.0,0.15,0.15,-0.44,2.75
3143,002119,康强电子,19.05,0.9,0.17,539350.0,1021646150.47,3.23,19.16,18.55,18.78,18.88,1.01,14.37,67.51,5.24,7149160200.0,7149160200.0,0.05,-0.21,30.12,23.06
3144,301251,威尔高,34.74,0.9,0.31,46190.0,158909597.94,2.21,34.77,34.01,34.43,34.43,0.86,8.57,74.43,3.12,4676759942.0,1873397578.0,-0.03,-0.03,-2.42,-0.43
3145,001359,平安电工,26.92,0.9,0.24,25325.0,67552553.24,2.06,26.99,26.44,26.67,26.68,0.97,5.46,22.88,2.8,4993745202.0,1248549600.0,0.15,-0.11,6.49,3.9
3146,002455,百川股份,7.86,0.9,0.07,121896.0,95368357.98,1.03,7.86,7.78,7.79,7.79,1.12,2.4,34.11,2.66,4670838892.0,3989770073.0,0.13,0.26,-12.28,5.22
3147,300957,贝泰妮,41.58,0.9,0.37,46798.0,193715424.0,1.36,41.59,41.03,41.28,41.21,1.15,1.1,31.85,2.98,17613288000.0,17613288000.0,0.0,0.02,-26.65,-2.6
3148,002952,亚世光电,22.48,0.9,0.2,57307.0,127529293.0,2.2,22.48,21.99,22.42,22.28,0.9,4.34,163.73,4.26,3694363200.0,2968372319.0,0.04,0.04,-17.66,-16.28
3149,600726,华电能源,2.25,0.9,0.02,251511.0,56315174.0,1.35,2.25,2.22,2.23,2.23,1.25,0.92,29.47,4.38,17791506473.0,6181525877.0,0.0,0.45,-11.76,-1.75
3150,600117,西宁特钢,2.25,0.9,0.02,172596.0,38696159.0,2.69,2.28,2.22,2.24,2.23,1.34,0.53,-13.64,1.46,7324008428.0,7324008428.0,0.0,0.45,-23.21,0.0
3151,300568,星源材质,10.13,0.9,0.09,351416.0,354507228.19,1.49,10.15,10.0,10.11,10.04,1.12,2.9,29.2,1.38,13604154106.0,12296210384.0,0.0,0.1,-10.51,4.22
3152,000977,浪潮信息,60.82,0.9,0.54,2318830.0,14309582359.01,7.23,64.46,60.1,61.0,60.28,1.59,15.77,51.88,4.75,89535258120.0,89428534833.0,0.0,0.26,29.49,17.32
3153,301332,德尔玛,10.15,0.89,0.09,46102.0,46452318.14,1.89,10.17,9.98,10.09,10.06,1.21,1.74,33.8,1.65,4684859375.0,2688709625.0,-0.1,-0.1,-8.97,1.3
3154,301152,天力锂能,29.34,0.89,0.26,26752.0,77418419.0,2.58,29.34,28.59,29.09,29.08,1.23,3.72,-15.31,2.0,3483831805.0,2108372605.0,0.14,0.14,-25.59,-10.68
3155,002612,朗姿股份,15.8,0.89,0.14,73466.0,115417589.64,2.17,15.88,15.54,15.88,15.66,1.27,2.9,25.06,2.24,6990636925.0,4005917417.0,0.0,0.13,-15.51,-3.42
3156,603089,正裕工业,10.16,0.89,0.09,101641.0,102125706.0,1.79,10.16,9.98,9.99,10.07,0.56,4.54,36.47,1.9,2273116470.0,2273116470.0,0.1,0.49,14.93,13.27
3157,002617,露笑科技,7.91,0.89,0.07,1573647.0,1231349280.15,2.93,7.93,7.7,7.83,7.84,1.03,8.32,48.74,2.5,15210976693.0,14961399257.0,0.0,0.13,5.75,3.4
3158,002425,ST凯文,2.26,0.89,0.02,211682.0,47698489.04,1.79,2.28,2.24,2.24,2.24,1.01,2.21,-16.95,0.63,2162063049.0,2160697629.0,0.0,-0.44,-3.83,5.61
3159,603237,五芳斋,18.11,0.89,0.16,16915.0,30502735.0,1.84,18.12,17.79,17.79,17.95,0.99,1.39,12.8,2.0,3590733574.0,2207167877.0,-0.06,0.0,-0.88,-1.58
3160,301580,爱迪特,56.66,0.89,0.5,5424.0,30527755.45,1.67,56.66,55.72,56.2,56.16,0.95,2.85,29.11,2.21,4312819080.0,1078204784.0,0.0,0.05,-9.89,-2.48
3161,300432,富临精工,18.15,0.89,0.16,529777.0,952875332.82,4.17,18.36,17.61,18.35,17.99,1.14,4.4,53.51,5.1,22165820285.0,21875873146.0,0.0,0.33,18.86,18.01
3162,603217,元利科技,17.02,0.89,0.15,8937.0,15134621.0,1.01,17.02,16.85,16.89,16.87,0.78,0.43,16.92,1.1,3541650952.0,3541650952.0,0.06,0.06,-7.1,4.55
3163,831278,泰德股份,11.37,0.89,0.1,85859.0,96241433.4,3.19,11.39,11.03,11.38,11.27,0.99,8.81,58.15,4.88,1768330620.0,1108699115.0,0.26,0.35,6.66,30.24
3164,301180,万祥科技,14.81,0.89,0.13,36380.0,53457424.48,2.18,14.83,14.51,14.7,14.68,0.92,0.91,206.58,4.41,5924148100.0,5924148100.0,0.0,0.07,-9.36,-4.27
3165,603663,三祥新材,18.23,0.89,0.16,115720.0,208855980.0,3.21,18.29,17.71,18.07,18.07,1.33,2.74,75.27,5.91,7719714812.0,7708004043.0,-0.05,-0.05,-2.83,14.29
3166,600960,渤海汽车,3.42,0.88,0.03,87392.0,29825287.0,1.77,3.45,3.39,3.44,3.39,0.73,0.92,-12.86,0.72,3250763072.0,3250763072.0,-0.29,0.0,-6.3,2.7
3167,002110,三钢闽光,3.43,0.88,0.03,255996.0,87298877.06,2.35,3.45,3.37,3.41,3.4,1.01,1.05,-4.7,0.44,8331731459.0,8331731459.0,0.0,-0.29,-6.28,3.31
3168,600623,华谊集团,6.88,0.88,0.06,127464.0,87560357.0,1.47,6.92,6.82,6.83,6.82,0.96,0.68,18.24,0.65,14664373234.0,12843379272.0,-0.15,0.0,-3.64,-1.71
3169,600218,全柴动力,8.03,0.88,0.07,74616.0,59667664.0,0.88,8.03,7.96,8.0,7.96,0.9,1.71,42.14,1.1,3497867350.0,3497867350.0,0.12,0.25,-2.55,1.65
3170,301229,纽泰格,21.8,0.88,0.19,13074.0,28203110.6,2.27,21.84,21.35,21.61,21.61,0.9,2.73,39.69,2.73,2459469809.0,1043942399.0,0.14,-0.05,-3.96,-0.59
3171,603798,康普顿,9.19,0.88,0.08,48798.0,44531109.0,1.65,9.2,9.05,9.11,9.11,1.08,1.9,30.73,2.08,2356772284.0,2356772284.0,-0.11,0.22,4.2,4.08
3172,603906,龙蟠科技,10.34,0.88,0.09,113761.0,116017065.0,2.63,10.35,10.08,10.26,10.25,1.28,2.01,-17.03,2.33,6876915857.0,5842915857.0,0.1,-0.1,-2.91,-0.19
3173,301282,金禄电子,22.98,0.88,0.2,34701.0,79114205.0,1.93,23.0,22.56,22.7,22.78,0.92,4.81,45.75,2.08,3473196465.0,1657776465.0,0.09,0.09,-3.65,9.69
3174,002078,太阳纸业,13.8,0.88,0.12,146915.0,202705959.22,2.12,13.9,13.61,13.67,13.68,0.87,0.53,11.76,1.39,38564584642.0,38299239194.0,-0.07,0.0,-2.27,-7.2
3175,688538,和辉光电-U,2.31,0.87,0.02,634644.0,146318211.0,1.31,2.32,2.29,2.3,2.29,1.02,1.1,-12.71,3.18,31951928970.0,13287664525.0,0.43,0.43,-13.48,-0.43
3176,688169,石头科技,239.1,0.87,2.07,27631.0,661002380.0,3.09,243.88,236.56,237.9,237.03,0.8,1.5,22.5,3.59,44167304687.0,44167304687.0,-0.01,-0.04,8.68,9.03
3177,002983,芯瑞达,19.64,0.87,0.17,19404.0,37809746.09,1.95,19.68,19.3,19.47,19.47,1.02,1.51,43.87,3.37,4385505905.0,2515865872.0,-0.05,0.1,-12.48,0.0
3178,301300,远翔新材,27.75,0.87,0.24,8167.0,22509980.0,1.53,27.75,27.33,27.48,27.51,0.83,2.66,40.32,2.29,1790985000.0,852803759.0,0.04,0.04,1.91,7.85
3179,000825,太钢不锈,3.47,0.87,0.03,324734.0,112972562.32,1.74,3.51,3.45,3.46,3.44,1.03,0.57,-26.79,0.6,19802990178.0,19765979852.0,0.0,0.0,-12.15,-0.29
3180,300636,同和药业,8.1,0.87,0.07,55972.0,45171034.28,1.12,8.11,8.02,8.05,8.03,1.34,1.54,26.75,1.48,3414371535.0,2951786869.0,0.0,0.12,-8.58,1.63
3181,603085,天成自控,10.42,0.87,0.09,100714.0,103509366.0,3.29,10.45,10.11,10.33,10.33,0.87,2.72,118.23,4.61,4137782000.0,3857749022.0,0.0,0.1,5.15,-3.96
3182,300931,通用电梯,6.95,0.87,0.06,31669.0,21877382.55,1.45,6.96,6.86,6.93,6.89,0.59,1.61,149.63,2.42,1669014700.0,1364701395.0,0.0,0.0,-3.2,5.78
3183,003039,顺控发展,12.75,0.87,0.11,26492.0,33652675.0,0.95,12.76,12.64,12.65,12.64,1.04,0.43,28.86,2.95,7873363808.0,7873363808.0,0.0,0.16,-18.22,-2.52
3184,600107,美尔雅,4.64,0.87,0.04,69631.0,31934460.0,3.04,4.68,4.54,4.6,4.6,0.69,1.93,-25.8,3.26,1670400000.0,1670400000.0,0.0,0.22,-20.82,1.53
3185,301446,福事特,20.89,0.87,0.18,10690.0,22140774.88,1.88,20.89,20.5,20.77,20.71,0.89,3.36,31.71,1.96,2172560000.0,663717080.0,0.05,0.19,-3.82,-5.22
3186,002074,国轩高科,22.08,0.87,0.19,198432.0,437227597.12,1.6,22.23,21.88,22.17,21.89,1.38,1.15,72.37,1.58,39788078679.0,38068191877.0,0.0,0.05,-8.53,4.05
3187,688015,交控科技,19.77,0.87,0.17,11276.0,22192477.0,1.53,19.8,19.5,19.8,19.6,0.8,0.6,91.61,1.5,3730218269.0,3730218269.0,0.1,0.2,-6.3,-0.3
3188,301526,国际复材,3.49,0.87,0.03,263632.0,91403219.0,2.02,3.5,3.43,3.47,3.46,1.13,1.88,-62.76,1.61,13160364388.0,4901331301.0,0.29,0.29,-19.77,-5.68
3189,301533,威马农机,31.42,0.87,0.27,23643.0,73296038.46,3.15,31.48,30.5,30.96,31.15,1.81,8.5,38.64,2.76,3088796514.0,873686514.0,0.0,-0.1,5.86,6.51
3190,871694,中裕科技,16.33,0.86,0.14,7875.0,12781720.52,2.29,16.4,16.03,16.36,16.19,1.12,1.64,16.4,2.1,1668682683.0,784976078.0,-0.06,-0.18,-17.15,9.74
3191,873679,前进科技,17.5,0.86,0.15,10462.0,18078030.29,3.86,17.58,16.91,17.58,17.35,1.59,4.0,39.47,1.95,977375000.0,457283750.0,0.11,0.29,-18.22,6.77
3192,600479,千金药业,10.51,0.86,0.09,56460.0,59107994.0,1.25,10.51,10.38,10.4,10.42,0.99,1.35,19.88,1.85,4456209700.0,4398509800.0,0.1,0.1,-6.49,-1.59
3193,002209,达 意 隆,10.51,0.86,0.09,73617.0,76706865.0,2.02,10.52,10.31,10.31,10.42,0.78,4.74,37.41,3.04,2091795316.0,1632421440.0,0.0,0.19,10.98,13.25
3194,688388,嘉元科技,15.21,0.86,0.13,68762.0,103742444.0,3.18,15.28,14.8,15.1,15.08,1.03,1.61,-33.77,0.95,6483084239.0,6483084239.0,-0.26,0.13,-7.71,3.26
3195,688665,四方光电,37.47,0.86,0.32,29860.0,110790072.0,3.85,37.83,36.4,37.15,37.15,1.29,2.98,45.7,3.84,3750747000.0,3750747000.0,0.0,-0.11,15.19,14.97
3196,688591,泰凌微,39.94,0.86,0.34,143106.0,556744574.0,5.51,39.98,37.8,39.06,39.6,1.05,8.77,111.86,4.11,9585600000.0,6519468506.0,-0.05,0.86,40.98,27.2
3197,300855,图南股份,22.35,0.86,0.19,60740.0,135055700.26,2.12,22.45,21.98,22.16,22.16,0.9,2.07,25.69,4.48,8840129025.0,6547569684.0,0.0,0.0,-14.76,1.96
3198,301115,建科股份,14.12,0.86,0.12,11638.0,16383403.0,1.14,14.14,13.98,14.02,14.0,0.99,1.1,93.61,1.01,2614449881.0,1490490623.0,0.0,0.07,-5.99,0.93
3199,300012,华测检测,12.99,0.85,0.11,304843.0,394536967.02,1.86,13.06,12.82,12.88,12.88,1.25,2.13,23.4,3.16,21859938500.0,18598688247.0,0.0,-0.08,-13.8,4.51
3200,300842,帝科股份,45.01,0.85,0.38,55382.0,243440462.58,3.76,45.02,43.34,44.5,44.63,1.55,4.43,16.22,4.03,6332907000.0,5630869106.0,0.0,0.31,-7.99,9.73
3201,301322,绿通科技,22.57,0.85,0.19,10849.0,24343502.26,1.7,22.59,22.21,22.39,22.38,1.14,1.11,19.8,1.18,3312596575.0,2196460466.0,0.0,0.18,-18.61,3.63
3202,600251,冠农股份,7.13,0.85,0.06,64627.0,45946708.0,1.13,7.14,7.06,7.07,7.07,1.07,0.83,12.52,1.5,5539964247.0,5539964247.0,0.0,0.0,-9.17,-2.19
3203,600794,保税科技,3.57,0.85,0.03,80566.0,28651218.0,1.13,3.58,3.54,3.55,3.54,0.97,0.66,17.67,1.68,4327383200.0,4327383200.0,0.0,0.28,-6.3,-1.65
3204,300693,盛弘股份,28.56,0.85,0.24,183974.0,523670793.17,4.87,29.09,27.71,28.69,28.32,0.82,6.91,24.63,5.36,8884599310.0,7602630731.0,0.04,-0.07,8.8,5.93
3205,002778,中晟高科,19.05,0.85,0.16,95108.0,178446171.1,4.08,19.17,18.4,19.0,18.89,1.91,7.71,-49.98,6.13,2376550365.0,2351366075.0,0.26,-0.05,17.96,9.11
3206,300729,乐歌股份,16.7,0.85,0.14,95803.0,159400018.65,3.68,17.01,16.4,16.59,16.56,0.8,3.24,16.11,1.62,5699853954.0,4938886991.0,0.0,-0.06,0.36,5.16
3207,002788,鹭燕医药,8.36,0.84,0.07,38731.0,32329943.18,1.09,8.38,8.29,8.29,8.29,1.04,1.01,9.47,1.06,3247999913.0,3190060925.0,0.0,0.12,-5.86,1.83
3208,000420,吉林化纤,3.59,0.84,0.03,403057.0,144516237.92,2.81,3.65,3.55,3.6,3.56,1.1,1.64,106.64,1.99,8827337351.0,8824285133.0,0.28,0.28,-12.86,-0.55
3209,000967,盈峰环境,4.79,0.84,0.04,143284.0,68802645.93,1.89,4.85,4.76,4.8,4.75,0.98,0.45,18.85,0.87,15169651184.0,15162429301.0,0.42,0.21,-3.62,-3.62
3210,601968,宝钢包装,4.8,0.84,0.04,52004.0,24891224.0,0.84,4.8,4.76,4.78,4.76,1.13,0.46,29.26,1.37,6123741408.0,5438588035.0,0.0,0.21,-10.78,-3.03
3211,600595,中孚实业,3.6,0.84,0.03,1638860.0,584406500.0,5.6,3.65,3.45,3.46,3.57,1.42,4.09,14.88,0.99,14433948410.0,14428458410.0,0.56,0.56,5.88,27.21
3212,301331,恩威医药,24.0,0.84,0.2,10984.0,26238417.17,2.31,24.2,23.65,23.65,23.8,1.04,3.51,84.1,2.42,2469405288.0,750868248.0,0.04,0.08,-9.84,3.9
3213,002287,奇正藏药,21.62,0.84,0.18,12164.0,26225833.35,1.12,21.65,21.41,21.44,21.44,1.28,0.23,21.89,3.17,11482074304.0,11457678123.0,0.0,0.28,-9.2,2.08
3214,603285,键邦股份,22.85,0.84,0.19,13881.0,31579551.0,1.5,22.86,22.52,22.72,22.66,0.96,3.47,21.11,2.32,3656000000.0,914000000.0,0.0,0.04,-9.83,0.22
3215,600758,辽宁能源,3.61,0.84,0.03,174485.0,62900664.0,2.23,3.64,3.56,3.58,3.58,0.66,1.32,59.89,0.88,4772482792.0,4767883652.0,-0.28,0.0,-3.22,4.94
3216,603121,华培动力,14.48,0.84,0.12,238390.0,346819977.0,4.25,14.93,14.32,14.6,14.36,1.07,7.04,51.6,3.96,4901968193.0,4901968193.0,-0.07,-0.21,61.61,31.28
3217,600784,鲁银投资,6.05,0.83,0.05,73616.0,44376608.0,1.33,6.07,5.99,6.0,6.0,0.83,1.3,12.06,1.31,4087696276.0,3437475968.0,0.17,-0.17,-4.27,2.72
3218,002827,高争民爆,25.46,0.83,0.21,53347.0,134662975.96,1.7,25.46,25.03,25.25,25.25,0.84,1.93,47.53,7.92,7026960000.0,7026931358.0,0.12,0.12,-24.36,0.59
3219,003023,彩虹集团,18.19,0.83,0.15,24348.0,44240306.2,1.11,18.29,18.09,18.18,18.04,0.91,2.32,20.12,1.27,1916163704.0,1911265937.0,0.0,0.06,-2.2,1.68
3220,603097,江苏华辰,21.88,0.83,0.18,24196.0,52567346.0,2.07,21.94,21.49,21.89,21.7,1.07,6.05,41.97,3.53,3500800000.0,875200000.0,0.05,0.05,-2.06,-6.97
3221,002296,辉煌科技,10.94,0.83,0.09,229832.0,250283472.9,1.84,11.01,10.81,10.86,10.85,0.81,6.62,23.78,1.97,4262009795.0,3800724957.0,0.0,0.18,18.66,11.52
3222,000993,闽东电力,8.52,0.83,0.07,45830.0,38899733.12,1.07,8.53,8.44,8.5,8.45,0.92,1.04,25.57,1.57,3901746397.0,3746649313.0,0.12,0.0,-11.16,2.04
3223,603587,地素时尚,12.18,0.83,0.1,31759.0,38548704.0,0.91,12.18,12.07,12.09,12.08,1.21,0.67,15.61,1.6,5806976775.0,5774450146.0,0.08,0.08,2.96,-3.33
3224,002772,众兴菌业,7.31,0.83,0.06,55680.0,40459580.96,1.24,7.32,7.23,7.25,7.25,0.91,1.43,24.32,0.84,2874594334.0,2851888056.0,0.14,0.14,0.83,-0.81
3225,601388,怡球资源,2.44,0.83,0.02,197078.0,48005404.0,1.65,2.46,2.42,2.42,2.42,0.94,0.9,52.13,1.19,5370983183.0,5370983183.0,0.0,0.0,-15.86,-0.81
3226,688070,纵横股份,40.32,0.83,0.33,8727.0,35182567.0,1.93,40.7,39.93,40.04,39.99,0.82,1.0,-49.56,6.4,3531225600.0,3531225600.0,0.0,0.0,-8.36,14.22
3227,600731,湖南海利,6.11,0.83,0.05,57110.0,34929609.0,1.65,6.17,6.07,6.1,6.06,0.98,1.02,12.76,1.1,3413916162.0,3409274083.0,0.16,0.16,-1.77,7.19
3228,001914,招商积余,9.78,0.82,0.08,85747.0,83948778.78,2.06,9.88,9.68,9.7,9.7,1.31,0.81,12.55,1.02,10370184467.0,10370152193.0,0.0,0.0,-19.11,-7.47
3229,300393,中来股份,6.13,0.82,0.05,190842.0,115841354.6,2.3,6.13,5.99,6.08,6.08,0.95,2.0,-16.49,1.68,6679415705.0,5848439825.0,0.0,0.33,-23.18,-1.92
3230,002114,罗平锌电,6.14,0.82,0.05,103034.0,62946502.1,1.31,6.15,6.07,6.1,6.09,0.98,3.19,-21.15,2.07,1985646939.0,1985619653.0,0.0,0.0,-0.97,8.87
3231,833394,民士达,24.6,0.82,0.2,41282.0,100216090.65,4.75,24.89,23.73,24.23,24.4,1.2,8.61,38.14,5.25,3597750000.0,1179662250.0,0.16,0.16,-7.27,26.8
3232,605319,无锡振华,27.07,0.82,0.22,36214.0,97131221.0,3.17,27.23,26.38,26.55,26.85,0.75,1.69,20.27,2.93,6769167052.0,5784360452.0,0.07,0.0,39.11,28.6
3233,000906,浙商中拓,6.17,0.82,0.05,132096.0,81182708.56,1.14,6.18,6.11,6.13,6.12,1.08,1.88,9.06,0.92,4371825559.0,4331468114.0,0.16,0.16,-1.12,-6.52
3234,002959,小熊电器,43.23,0.82,0.35,19203.0,82457716.47,1.73,43.3,42.56,43.04,42.88,1.34,1.24,28.26,2.57,6789775389.0,6673859548.0,0.05,0.12,-8.89,-9.77
3235,300418,昆仑万维,43.28,0.82,0.35,883769.0,3827828282.96,3.21,43.98,42.6,43.65,42.93,0.84,7.18,-63.8,3.58,53299105937.0,53299105937.0,0.05,0.05,1.96,12.47
3236,600380,健康元,11.13,0.82,0.09,141523.0,156898565.0,1.36,11.15,11.0,11.08,11.04,1.29,0.76,14.07,1.44,20859850675.0,20859850675.0,0.09,0.09,-7.02,-1.24
3237,300145,中金环境,3.71,0.82,0.03,630130.0,232647303.01,2.17,3.74,3.66,3.68,3.68,1.01,3.31,21.22,2.7,7126539876.0,7063815147.0,0.54,0.27,-2.62,0.0
3238,688312,燕麦科技,29.69,0.81,0.24,22794.0,67311162.0,5.16,30.38,28.86,29.51,29.45,1.1,1.57,46.86,3.16,4300553034.0,4300553034.0,0.07,-0.1,-14.9,-3.6
3239,300841,康华生物,53.2,0.81,0.43,22026.0,116946036.3,1.65,53.47,52.6,52.88,52.77,1.17,1.83,13.07,2.05,7072775027.0,6410219673.0,0.02,0.0,-15.96,-2.42
3240,301296,新巨丰,9.9,0.81,0.08,46093.0,45446662.0,1.83,9.94,9.76,9.89,9.82,0.7,1.7,25.0,1.65,4158000000.0,2689626585.0,0.0,0.0,6.8,-2.46
3241,002871,伟隆股份,9.9,0.81,0.08,21996.0,21611138.43,2.44,9.92,9.68,9.82,9.82,0.89,1.82,18.21,2.8,2171185701.0,1195201022.0,-0.2,0.0,0.81,2.17
3242,002933,新兴装备,33.42,0.81,0.27,67350.0,222774808.0,3.14,33.56,32.52,33.04,33.15,0.97,5.9,173.59,2.62,3921837000.0,3812304521.0,-0.12,-0.03,5.66,12.03
3243,300834,星辉环材,19.83,0.81,0.16,5007.0,9877054.6,1.17,19.83,19.6,19.74,19.67,0.88,0.73,40.56,1.31,3841315960.0,1365995697.0,0.0,0.05,-4.3,0.35
3244,600708,光明地产,3.72,0.81,0.03,335343.0,123572020.0,2.98,3.74,3.63,3.67,3.69,1.2,1.51,-16.55,0.79,8290528684.0,8278033308.0,0.27,0.27,9.09,0.0
3245,301079,邵阳液压,16.12,0.81,0.13,24510.0,39324515.1,1.38,16.13,15.91,16.03,15.99,1.02,3.56,78.07,3.6,1762531123.0,1111181003.0,0.0,0.06,-9.34,5.77
3246,603216,梦天家居,11.17,0.81,0.09,25384.0,28161811.0,1.53,11.17,11.0,11.03,11.08,1.3,4.48,45.59,1.41,2487447300.0,633227300.0,0.09,0.27,6.58,2.85
3247,688226,威腾电气,28.55,0.81,0.23,49948.0,142970532.0,7.59,29.66,27.51,27.51,28.32,0.92,3.17,36.85,3.18,5357336696.0,4500836696.0,0.11,0.28,48.16,13.61
3248,002012,凯恩股份,4.97,0.81,0.04,78200.0,38720167.2,1.62,5.0,4.92,4.96,4.93,0.75,1.68,95.22,1.51,2324098586.0,2318692076.0,0.0,0.0,-9.8,-3.68
3249,600713,南京医药,4.98,0.81,0.04,129443.0,64325969.0,1.01,4.99,4.94,4.95,4.94,1.26,1.24,11.07,0.97,6520443679.0,5215590065.0,0.0,0.2,-5.14,0.4
3250,301068,大地海洋,29.92,0.81,0.24,8178.0,24459289.63,3.0,30.36,29.47,29.91,29.68,1.13,0.75,50.72,3.92,3258883049.0,3258883049.0,0.0,-0.03,-9.55,-1.87
3251,605099,共创草坪,21.2,0.81,0.17,16478.0,34538144.0,2.76,21.25,20.67,21.08,21.03,1.01,0.41,16.22,3.22,8514810400.0,8481908000.0,0.09,0.09,6.27,1.05
3252,002557,洽洽食品,27.47,0.81,0.22,78341.0,214178584.8,1.8,27.61,27.12,27.38,27.25,1.04,1.55,16.68,2.63,13927357384.0,13897642398.0,0.0,-0.04,-17.06,-4.45
3253,603899,晨光股份,28.72,0.81,0.23,43932.0,125717088.0,1.86,28.78,28.25,28.49,28.49,1.09,0.48,19.48,3.08,26532352222.0,26532352222.0,0.03,-0.07,-9.2,-5.06
3254,002940,昂利康,13.75,0.81,0.11,19319.0,26450982.26,1.25,13.75,13.58,13.66,13.64,1.2,1.04,41.66,1.84,2773762558.0,2547537671.0,0.22,0.29,-5.11,4.32
3255,000876,新 希 望,8.76,0.81,0.07,196357.0,171002996.88,1.27,8.77,8.66,8.68,8.69,0.9,0.44,194.02,1.86,39647222556.0,39417257410.0,0.0,0.0,-15.93,-2.45
